SUB_YEAR_WEEK,SUB_YEAR_WEEK_target,call_ALL_target,call_Burglary_target,WEEK,MONTH,YEAR,call_ALL,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,call_Armed subject,call_Assault,call_Burglar alarm,call_Burglary,call_Disturbance,call_Domestic,call_FW FIREWORKS,call_Fight,call_Loitering,call_Message delivery,call_Noise complaint,call_Possible drugs present,call_Prowler,call_Public Intoxication,call_Shots fired,call_Special residence patrol,call_Special watch,call_Stalking,call_Suspicious activity,call_Trespassing,call_Vandalism,call_Welfare check,disp_15-ARREST,disp_66-CANCEL,disp_9-VERBAL,disp_ADV-ADVICE GIVEN,disp_AST-ASSIST,disp_CI-CITY CITATION,disp_CLR-CLEARED BY DISPATCH,disp_CM-CIVIL MATTER,disp_COMP,disp_DISR,disp_Disregard,disp_Domestic Violence Report,disp_FA-FALSE ALARM,disp_FD-FOUNDED ALARM,disp_FI-FIELD INTERVIEW,disp_Gone on Arrival,disp_IRT Report,disp_K9 Report,disp_MC-STATE MISD CITATION,disp_MDT-BOLO'D MDT,disp_MSG-MESSAGE DELIVERED,disp_N25-NO CONTACT,disp_NR-NO REPORT,disp_Other,disp_PR-PROPERTY RETURNED,disp_RES-RESOLVED,disp_RF-REPORT FILED,disp_Runaway juvenile (entered NCIC),disp_SAT-SETTLED AMONG SELVES,disp_TES-TEST,disp_TI -TOW IN,disp_Truancy,disp_VA Hospital Alarm (Fire)
2016_48_ZONE5A,2016_49_ZONE5A,24,0,48,11,2016,30,2,4,3,3,8,6,9,0,0,0,0,0,0,0,0,0,0,19,16,0,0,2,1,3,6,0,0,1,4,2,2,0,1,2,0,1,0,4,4,0,2,0,0,0,1,2,1,1,0,1,0,0,3,2,0,0,0,0,0,0,0,2,9,4,0,0,7,2,0,0,0,0,0,0
2016_48_ZONE1C,2016_49_ZONE1C,36,0,48,11,2016,35,7,6,9,6,4,3,2,0,0,0,0,0,0,0,0,0,0,11,26,1,0,6,0,2,0,0,3,0,1,1,2,0,0,0,0,7,0,5,1,1,7,0,0,0,2,1,0,3,0,2,0,1,0,5,0,0,1,0,0,2,0,1,1,9,0,0,5,4,0,0,0,0,0,0
2016_48_ZONE2B,2016_49_ZONE2B,5,0,48,11,2016,6,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016_48_ZONE5B,2016_49_ZONE5B,45,5,48,11,2016,40,10,6,4,8,5,3,4,0,0,0,0,0,0,0,0,0,0,13,27,0,1,4,0,0,13,0,0,1,0,4,1,0,0,1,0,5,0,2,1,2,5,0,0,0,1,1,0,2,0,0,0,0,8,4,0,0,1,0,0,0,1,0,4,8,0,0,5,5,0,0,0,0,0,0
2016_48_ZONE1D,2016_49_ZONE1D,30,0,48,11,2016,34,3,3,9,3,8,7,1,0,0,0,0,0,0,0,0,0,0,11,23,0,1,7,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,12,0,0,5,1,1,0,0,1,0,3,0,0,0,1,0,6,0,1,2,0,0,0,1,0,2,7,0,0,6,2,0,0,0,0,0,0
2016_48_ZONE4C,2016_49_ZONE4C,20,0,48,11,2016,22,2,2,7,2,2,6,2,0,0,0,0,0,0,0,0,0,0,10,13,0,0,9,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,2,0,0,7,1,0,0,0,0,0,0
2016_48_ZONE6C,2016_49_ZONE6C,26,0,48,11,2016,39,8,2,6,11,6,5,4,0,0,0,0,0,0,0,0,0,0,11,31,1,0,7,0,3,7,0,1,3,1,0,0,0,1,0,0,1,0,12,2,0,3,0,0,0,0,3,0,3,0,2,0,0,2,7,0,0,1,0,0,0,0,1,4,6,0,0,10,3,0,0,0,0,0,0
2016_48_ZONE2A,2016_49_ZONE2A,39,0,48,11,2016,32,5,2,7,4,5,6,3,0,0,0,0,0,0,0,0,0,0,11,21,0,0,3,1,2,3,0,0,0,1,0,0,0,1,0,1,2,0,12,1,2,3,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,6,10,0,0,6,4,0,0,0,0,0,0
2016_48_ZONE3C,2016_49_ZONE3C,14,0,48,11,2016,15,2,3,4,1,0,3,3,0,0,0,0,0,0,0,0,0,0,9,7,0,0,6,2,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,3,0,0,1,2,0,0,0,0,0,0
2016_48_ZONE7B,2016_49_ZONE7B,37,0,48,11,2016,29,14,3,4,6,2,1,3,0,0,0,0,0,0,0,0,0,0,7,26,0,1,5,3,1,10,0,0,0,0,1,1,0,0,0,0,1,0,7,1,0,2,0,0,0,1,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,3,5,0,0,6,3,0,0,0,1,0,0
2016_48_ZONE6A,2016_49_ZONE6A,20,0,48,11,2016,14,2,2,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,8,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0
2016_48_ZONE6B,2016_49_ZONE6B,9,0,48,11,2016,16,4,3,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,9,11,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,7,0,1,5,0,0,0,0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,2,4,0,0,0,0,0,0
2016_48_ZONE2D,2016_49_ZONE2D,5,0,48,11,2016,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016_48_ZONE1B,2016_49_ZONE1B,19,0,48,11,2016,22,8,4,3,0,2,5,1,0,0,0,0,0,0,0,0,0,0,10,13,1,0,0,1,0,7,0,0,0,2,1,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,2,5,2,0,0,4,2,0,0,0,0,0,0
2016_48_ZONE3D,2016_49_ZONE3D,9,0,48,11,2016,13,2,0,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0
2016_48_ZONE7D,2016_49_ZONE7D,2,0,48,11,2016,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016_48_ZONE5C,2016_49_ZONE5C,5,0,48,11,2016,9,1,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0
2016_48_ZONE3B,2016_49_ZONE3B,4,0,48,12,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016_48_ZONE5D,2016_49_ZONE5D,1,0,48,12,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016_49_ZONE2A,2016_50_ZONE2A,25,0,49,12,2016,39,1,9,5,5,1,10,11,0,0,0,0,0,0,0,0,0,0,0,42,1,0,4,0,1,7,0,0,0,0,0,0,0,0,7,0,6,0,6,1,1,8,0,0,0,0,3,0,3,0,1,0,1,2,4,0,0,0,0,0,0,1,0,6,8,0,0,7,6,0,0,0,0,0,0
2016_49_ZONE1C,2016_50_ZONE1C,41,1,49,12,2016,36,5,7,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,36,0,1,3,0,6,10,0,0,0,0,1,3,0,2,0,0,0,0,3,3,0,4,0,0,0,1,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,6,10,0,0,7,4,0,0,0,0,0,0
2016_49_ZONE5A,2016_50_ZONE5A,27,0,49,12,2016,24,4,4,3,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,4,0,0,0,0,1,2,0,0,0,0,3,0,3,1,1,4,0,0,0,2,0,0,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,4,5,0,0,2,2,0,0,0,0,0,0
2016_49_ZONE6B,2016_50_ZONE6B,24,0,49,12,2016,9,0,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
2016_49_ZONE1A,2016_50_ZONE1A,39,0,49,12,2016,28,3,4,3,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,3,0,0,1,2,0,0,1,0,0,2,0,4,0,2,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,8,3,0,0,4,1,0,0,0,0,0,0
2016_49_ZONE3E,2016_50_ZONE3E,76,2,49,12,2016,63,5,10,15,4,12,9,6,0,0,0,0,0,0,0,0,0,0,0,61,0,1,6,4,4,14,0,0,0,2,4,2,0,0,3,0,4,0,5,3,0,9,0,1,0,0,3,2,3,0,1,0,0,4,6,0,0,2,0,0,1,0,0,9,14,0,0,8,7,0,0,0,0,0,0
2016_49_ZONE1D,2016_50_ZONE1D,49,1,49,12,2016,30,7,6,6,4,7,2,3,0,0,0,0,0,0,0,0,0,0,0,35,0,1,6,0,1,7,0,0,0,0,0,1,0,1,0,0,2,0,5,1,0,10,0,1,0,4,1,0,1,0,0,0,1,1,5,0,0,0,0,0,0,1,0,9,7,0,0,3,1,0,0,0,0,0,0
2016_49_ZONE6C,2016_50_ZONE6C,42,0,49,12,2016,26,2,2,7,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,25,0,2,7,0,1,0,0,0,1,2,1,2,0,0,0,0,2,0,5,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,7,0,0,1,0,0,0,0,1,1,5,0,0,5,0,0,0,0,0,0,0
2016_49_ZONE6A,2016_50_ZONE6A,14,0,49,12,2016,20,2,3,2,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016_49_ZONE7B,2016_50_ZONE7B,28,2,49,12,2016,37,9,1,8,3,3,7,8,0,0,0,0,0,0,0,0,0,0,0,39,3,0,5,0,1,7,0,0,1,2,2,0,0,1,0,0,4,0,6,2,0,5,0,0,0,1,4,0,0,0,3,0,0,4,5,0,0,0,0,0,0,2,2,4,10,0,0,4,0,0,0,0,0,0,0
2016_49_ZONE5B,2016_50_ZONE5B,28,3,49,12,2016,45,6,9,10,7,6,5,12,0,0,0,0,0,0,0,0,0,0,0,55,0,1,4,5,5,3,0,2,0,2,3,0,0,0,9,0,10,0,4,0,0,7,0,0,0,1,7,0,5,0,3,0,2,2,3,0,0,0,0,0,0,3,1,8,7,0,0,7,6,0,0,0,0,0,0
2016_49_ZONE3C,2016_50_ZONE3C,18,0,49,12,2016,14,3,2,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,15,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,0,0,1,1,0,0,0,0,0,0
2016_49_ZONE4B,2016_50_ZONE4B,17,0,49,12,2016,14,2,3,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0
2016_49_ZONE4C,2016_50_ZONE4C,26,1,49,12,2016,20,7,3,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,2,1,0,0,2,1,1,0,0,0,0,0,1,0,5,0,0,4,0,1,0,1,3,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,2,0,0,4,2,0,0,0,0,0,0
2016_49_ZONE7C,2016_50_ZONE7C,13,0,49,12,2016,16,3,0,9,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,5,3,0,0,1,2,0,0,0,0,0,0
2016_49_ZONE1B,2016_50_ZONE1B,23,2,49,12,2016,19,3,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,4,1,0,2,1,0,0,0,0,0,0
2016_49_ZONE2D,2016_50_ZONE2D,3,0,49,12,2016,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
2016_49_ZONE3D,2016_50_ZONE3D,12,1,49,12,2016,9,2,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,2,2,0,0,0,0,0,0
2016_49_ZONE2B,2016_50_ZONE2B,7,0,49,12,2016,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016_49_ZONE5C,2016_50_ZONE5C,26,0,49,12,2016,5,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
2016_49_ZONE3B,2016_50_ZONE3B,7,0,49,12,2016,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016_49_ZONE7D,2016_50_ZONE7D,3,0,49,12,2016,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016_50_ZONE5B,2016_51_ZONE5B,22,0,50,12,2016,28,3,7,4,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,3,1,8,0,0,0,1,3,1,0,0,1,0,3,0,3,0,1,2,0,0,0,2,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,5,5,0,0,3,5,0,0,0,0,0,0
2016_50_ZONE3E,2016_51_ZONE3E,59,1,50,12,2016,76,11,10,11,8,15,16,8,0,0,0,0,0,0,0,0,0,0,0,79,2,1,9,2,3,13,0,0,1,3,1,0,0,0,4,0,6,0,12,6,2,14,0,0,0,4,4,0,2,0,1,0,0,7,8,0,1,1,0,0,0,1,2,10,19,0,0,11,7,0,0,0,1,0,0
2016_50_ZONE1A,2016_51_ZONE1A,29,1,50,12,2016,39,5,6,9,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,8,0,2,8,0,0,1,2,0,0,0,0,0,0,3,0,8,2,0,3,0,0,0,1,3,0,2,0,0,0,0,4,8,0,0,0,0,0,0,0,0,6,9,0,0,3,1,0,0,0,0,0,0
2016_50_ZONE5A,2016_51_ZONE5A,27,0,50,12,2016,27,2,4,5,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,0,3,0,0,0,0,3,2,0,0,0,0,2,0,5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,1,0,6,4,0,0,4,2,0,0,0,0,0,0
2016_50_ZONE7C,2016_51_ZONE7C,17,0,50,12,2016,13,3,3,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,4,1,0,2,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0
2016_50_ZONE2A,2016_51_ZONE2A,23,0,50,12,2016,25,3,4,6,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,1,4,0,0,2,0,3,0,0,0,0,0,0,0,3,1,0,5,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,0,0
2016_50_ZONE3D,2016_51_ZONE3D,16,0,50,12,2016,12,3,2,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0
2016_50_ZONE1C,2016_51_ZONE1C,32,1,50,12,2016,41,2,11,7,0,5,6,8,0,0,0,0,0,0,0,0,0,0,0,39,3,0,2,1,0,4,0,0,1,0,1,1,1,1,0,0,2,0,12,1,4,5,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,2,0,0,1,1,0,9,9,0,0,4,5,0,0,0,0,0,0
2016_50_ZONE1D,2016_51_ZONE1D,52,0,50,12,2016,49,11,3,18,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,50,0,0,15,1,1,6,0,0,1,1,2,0,0,1,0,0,8,0,10,3,0,1,0,0,0,3,1,1,5,0,3,0,0,2,14,0,0,0,0,0,0,0,0,6,9,0,0,5,0,0,0,0,1,0,0
2016_50_ZONE5C,2016_51_ZONE5C,9,0,50,12,2016,26,4,3,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3,0,1,5,0,0,0,0,1,0,1,0,0,0,8,0,12,0,0,2,0,0,0,0,6,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,6,0,0,7,4,0,0,0,1,0,0
2016_50_ZONE6C,2016_51_ZONE6C,35,0,50,12,2016,42,10,5,11,3,6,7,4,0,0,0,0,0,0,0,0,0,0,0,46,0,1,15,0,4,7,0,2,0,0,2,0,0,0,0,0,3,0,9,0,0,3,0,0,0,1,2,0,4,1,0,0,0,2,15,0,0,1,0,0,0,0,0,3,9,0,0,6,2,0,0,0,0,0,0
2016_50_ZONE7D,2016_51_ZONE7D,4,0,50,12,2016,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016_50_ZONE4C,2016_51_ZONE4C,32,1,50,12,2016,26,4,5,2,2,3,5,5,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,4,5,0,0,3,1,0,0,0,0,0,0
2016_50_ZONE7B,2016_51_ZONE7B,39,0,50,12,2016,28,5,8,0,6,3,4,5,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,2,1,5,0,0,0,0,2,3,0,1,6,0,3,0,2,0,1,2,0,0,0,0,5,0,2,0,0,0,0,3,3,0,0,1,0,0,1,0,0,3,6,0,0,3,4,0,0,0,0,0,0
2016_50_ZONE1B,2016_51_ZONE1B,27,3,50,12,2016,23,2,3,5,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,2,1,6,0,0,0,0,3,0,0,0,0,0,2,0,4,1,0,3,0,0,0,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,8,0,0,3,3,0,0,0,0,0,0
2016_50_ZONE6B,2016_51_ZONE6B,10,0,50,12,2016,24,3,5,11,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,7,1,0,3,0,0,0,2,5,0,2,0,0,0,0,4,4,0,0,1,0,0,0,0,0,5,3,0,0,1,1,0,0,0,0,0,0
2016_50_ZONE4B,2016_51_ZONE4B,18,1,50,12,2016,17,2,1,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0
2016_50_ZONE3B,2016_51_ZONE3B,3,0,50,12,2016,7,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
2016_50_ZONE6A,2016_51_ZONE6A,15,0,50,12,2016,14,3,2,7,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,0,2,1,0,0,0,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
2016_50_ZONE2D,2016_51_ZONE2D,2,0,50,12,2016,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016_50_ZONE2B,2016_51_ZONE2B,2,0,50,12,2016,7,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2016_50_ZONE3C,2016_51_ZONE3C,20,0,50,12,2016,18,2,0,9,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,2,1,3,2,0,0,0,1,1,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,0,0,0,0,0
2016_51_ZONE3E,2016_52_ZONE3E,63,1,51,12,2016,59,6,7,5,6,15,6,12,0,0,0,0,0,0,0,0,0,0,0,57,0,1,4,1,4,9,0,1,1,2,3,4,0,1,5,1,5,0,10,0,0,5,0,0,0,0,6,0,3,0,0,0,0,5,4,0,0,2,0,0,1,0,0,9,18,0,0,4,5,0,0,0,0,0,0
2016_51_ZONE4B,2016_52_ZONE4B,14,1,51,12,2016,18,0,5,2,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,9,1,0,3,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,1,0,2,3,0,0,2,1,0,0,0,0,0,0
2016_51_ZONE3C,2016_52_ZONE3C,7,0,51,12,2016,20,3,4,4,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,3,0,0,4,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,6,0,0,5,1,0,0,0,0,0,0
2016_51_ZONE6C,2016_52_ZONE6C,18,0,51,12,2016,35,5,5,6,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,10,0,0,1,0,2,0,0,0,0,0,1,0,6,1,1,5,0,0,0,0,1,0,0,0,4,0,0,3,8,0,0,3,0,0,0,2,0,3,6,0,0,3,2,0,0,0,0,0,0
2016_51_ZONE7B,2016_52_ZONE7B,26,0,51,12,2016,39,5,5,3,7,2,4,10,0,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,1,7,0,0,0,0,1,1,0,0,0,0,11,0,2,1,0,8,0,0,0,0,3,0,6,0,0,0,0,1,4,0,0,0,0,0,0,1,0,5,11,0,0,4,1,0,0,0,0,0,0
2016_51_ZONE1A,2016_52_ZONE1A,24,0,51,12,2016,29,9,6,2,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2,1,6,1,0,0,0,1,0,2,0,0,0,0,3,0,9,1,0,7,0,0,0,1,2,0,3,0,1,0,1,1,2,0,0,0,0,0,1,0,0,10,5,0,0,4,1,0,0,0,1,0,0
2016_51_ZONE5C,2016_52_ZONE5C,8,1,51,12,2016,9,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2016_51_ZONE1D,2016_52_ZONE1D,35,0,51,12,2016,52,13,9,7,11,7,8,6,0,0,0,0,0,0,0,0,0,0,0,61,0,1,16,0,0,3,0,0,0,3,4,2,0,2,11,0,2,0,9,3,1,4,0,0,0,1,8,0,0,0,0,0,0,1,16,0,0,1,0,0,0,0,0,10,11,1,0,4,8,0,0,0,0,0,0
