Subzone,YEAR_WEEK,SUB_YEAR_WEEK,All_comp,FalseAlarm_comp,Arrest_comp,Cleared_comp,NoContact_comp,NoReport_comp,Resolved_comp,Filed_comp,Calls_comp,BurgAlarm_comp,Suspicious_comp,Shots_comp,Intox_comp,Drugs_comp,Assault_comp,Armed_comp,Disturb_comp,Fireworks_comp,Noise_comp,Stalking_comp,PredictedBurg,ActualBurg,BurgStatus,BurgStatus2
ZONE1A,2016_44,2016_44_ZONE1A,329,21,14,14,56,28,56,63,343,7,49,35,35,14,14,0,35,0,7,0,1,1,1,0
ZONE1B,2016_44,2016_44_ZONE1B,351,9,27,0,45,81,45,36,351,9,72,9,45,0,9,0,9,0,72,0,2,1,1,0
ZONE1C,2016_44,2016_44_ZONE1C,390,10,20,20,160,30,50,0,420,0,200,10,0,10,0,0,50,0,40,0,0,0,0,0
ZONE1D,2016_44,2016_44_ZONE1D,486,81,9,9,81,81,45,27,486,0,90,18,18,18,0,0,9,0,36,0,0,1,1,0
ZONE2A,2016_44,2016_44_ZONE2A,104,24,8,0,16,16,16,0,116,0,16,0,0,4,0,4,12,0,8,0,1,1,1,0
ZONE2B,2016_44,2016_44_ZONE2B,6,0,0,0,0,3,0,0,7,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE2D,2016_44,2016_44_ZONE2D,14,6,0,0,1,0,1,1,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2016_44,2016_44_ZONE3B,10,4,0,0,2,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2016_44,2016_44_ZONE3C,114,36,0,12,18,0,24,6,120,0,48,0,0,0,0,12,6,0,0,0,0,0,0,0
ZONE3D,2016_44,2016_44_ZONE3D,77,14,0,0,7,14,14,0,77,0,21,0,0,0,0,0,0,0,7,0,0,0,0,0
ZONE3E,2016_44,2016_44_ZONE3E,546,30,18,30,72,138,42,48,564,18,108,0,6,18,0,6,78,0,84,0,0,4,1,1
ZONE4B,2016_44,2016_44_ZONE4B,11,3,0,0,2,0,1,1,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ZONE4C,2016_44,2016_44_ZONE4C,160,44,0,8,28,12,20,4,168,0,36,0,4,8,0,0,16,0,4,0,0,0,0,0
ZONE5A,2016_44,2016_44_ZONE5A,165,0,10,5,30,15,5,15,190,0,20,45,0,0,0,0,30,0,10,0,3,1,1,0
ZONE5B,2016_44,2016_44_ZONE5B,450,0,30,66,72,102,36,42,450,12,72,30,0,24,0,0,42,0,48,0,1,2,1,1
ZONE5C,2016_44,2016_44_ZONE5C,70,5,5,5,20,10,5,5,70,5,10,0,0,0,5,0,0,0,5,0,1,0,0,0
ZONE5D,2016_44,2016_44_ZONE5D,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE6A,2016_44,2016_44_ZONE6A,42,16,0,2,2,6,4,4,44,0,8,0,2,2,2,0,2,0,0,0,1,0,0,0
ZONE6B,2016_44,2016_44_ZONE6B,54,9,0,3,9,9,9,6,60,0,18,0,0,0,0,0,9,0,0,0,0,0,0,0
ZONE6C,2016_44,2016_44_ZONE6C,264,16,16,8,48,72,24,16,280,8,32,0,24,8,0,0,48,0,24,0,0,1,1,0
ZONE7B,2016_44,2016_44_ZONE7B,46,6,2,2,10,8,2,4,46,0,10,0,0,6,0,2,2,0,4,0,0,0,0,0
ZONE7C,2016_44,2016_44_ZONE7C,24,3,0,0,3,6,3,3,27,0,6,0,0,0,0,0,6,0,3,0,0,0,0,0
ZONE7D,2016_44,2016_44_ZONE7D,6,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ZONE1A,2016_45,2016_45_ZONE1A,294,42,7,0,21,49,70,28,294,7,28,0,0,21,7,0,63,0,14,0,0,1,1,0
ZONE1B,2016_45,2016_45_ZONE1B,162,0,9,9,27,27,45,27,162,9,18,45,0,0,0,0,27,0,9,0,2,2,1,1
ZONE1C,2016_45,2016_45_ZONE1C,440,40,40,30,30,40,80,20,450,0,110,10,40,0,0,0,30,0,10,0,0,0,0,0
ZONE1D,2016_45,2016_45_ZONE1D,306,18,9,0,63,9,54,36,306,0,81,0,9,0,9,18,27,0,0,0,2,0,0,0
ZONE2A,2016_45,2016_45_ZONE2A,160,8,0,4,20,36,36,4,160,4,36,0,0,0,0,0,4,0,8,0,0,1,1,0
ZONE2B,2016_45,2016_45_ZONE2B,5,2,0,0,0,1,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2016_45,2016_45_ZONE2D,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2016_45,2016_45_ZONE3B,12,0,2,0,0,2,2,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2016_45,2016_45_ZONE3C,114,30,0,6,24,0,18,0,114,6,12,0,0,0,0,0,6,0,0,0,0,0,0,0
ZONE3D,2016_45,2016_45_ZONE3D,49,0,0,0,14,7,0,7,49,0,14,0,0,7,0,0,7,0,0,0,0,0,0,0
ZONE3E,2016_45,2016_45_ZONE3E,516,30,36,18,78,66,60,48,540,36,90,30,0,6,6,6,36,0,48,0,1,0,0,0
ZONE4B,2016_45,2016_45_ZONE4B,18,4,0,1,1,4,0,2,20,0,0,1,0,0,0,0,3,0,2,0,1,1,1,0
ZONE4C,2016_45,2016_45_ZONE4C,100,36,4,0,20,12,4,4,100,0,28,0,0,0,0,0,4,0,4,0,1,0,0,0
ZONE5A,2016_45,2016_45_ZONE5A,115,20,15,0,35,5,20,5,115,0,30,5,0,5,0,0,10,0,0,0,0,3,1,1
ZONE5B,2016_45,2016_45_ZONE5B,366,12,0,30,66,72,42,30,378,6,114,24,0,0,6,6,30,0,6,6,2,1,1,0
ZONE5C,2016_45,2016_45_ZONE5C,85,15,10,0,0,5,10,10,85,5,25,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE5D,2016_45,2016_45_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2016_45,2016_45_ZONE6A,56,14,0,2,6,8,0,6,60,2,8,0,0,4,0,0,4,0,0,0,0,1,1,0
ZONE6B,2016_45,2016_45_ZONE6B,39,3,0,0,6,9,6,9,42,0,9,0,0,6,3,0,6,0,6,0,0,0,0,0
ZONE6C,2016_45,2016_45_ZONE6C,304,88,0,24,40,24,32,8,312,8,40,16,8,8,0,0,8,0,16,0,0,0,0,0
ZONE7B,2016_45,2016_45_ZONE7B,60,6,4,6,10,10,2,4,62,0,10,2,2,2,0,0,4,0,4,0,1,0,0,0
ZONE7C,2016_45,2016_45_ZONE7C,48,9,6,0,6,21,0,0,48,0,18,0,3,0,0,0,3,0,0,0,0,0,0,0
ZONE7D,2016_45,2016_45_ZONE7D,18,0,0,0,0,6,3,3,21,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0
ZONE1A,2016_46,2016_46_ZONE1A,210,7,21,14,28,49,42,21,210,0,42,0,14,0,0,0,42,0,14,0,0,0,0,0
ZONE1B,2016_46,2016_46_ZONE1B,198,9,9,0,36,9,36,36,207,27,18,0,18,9,0,0,27,0,27,0,2,2,1,1
ZONE1C,2016_46,2016_46_ZONE1C,240,80,0,10,20,50,30,10,250,0,30,0,0,0,0,0,20,0,0,0,0,0,0,0
ZONE1D,2016_46,2016_46_ZONE1D,378,72,0,27,45,63,54,54,396,18,63,0,9,18,9,0,54,0,9,0,1,2,1,1
ZONE2A,2016_46,2016_46_ZONE2A,148,20,8,12,8,36,20,4,152,4,20,0,4,0,0,0,32,0,0,0,0,0,0,0
ZONE2B,2016_46,2016_46_ZONE2B,6,1,0,0,0,2,2,0,6,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE2D,2016_46,2016_46_ZONE2D,5,3,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2016_46,2016_46_ZONE3B,8,0,0,2,2,4,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2016_46,2016_46_ZONE3C,138,42,0,6,18,36,6,6,144,6,12,6,0,6,0,6,18,0,0,0,0,0,0,0
ZONE3D,2016_46,2016_46_ZONE3D,77,7,0,0,21,21,0,0,77,7,7,0,0,0,0,0,0,0,7,0,1,0,0,0
ZONE3E,2016_46,2016_46_ZONE3E,540,36,6,42,120,90,54,60,558,12,114,36,12,0,6,0,60,0,72,6,1,1,1,0
ZONE4B,2016_46,2016_46_ZONE4B,20,8,1,0,0,3,2,0,21,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE4C,2016_46,2016_46_ZONE4C,144,40,0,0,40,16,8,8,148,0,20,0,4,8,0,16,4,0,0,0,0,1,1,0
ZONE5A,2016_46,2016_46_ZONE5A,170,25,0,5,45,25,15,25,180,0,35,5,5,0,15,5,5,0,25,0,0,0,0,0
ZONE5B,2016_46,2016_46_ZONE5B,252,18,6,36,54,48,12,18,252,12,36,18,0,6,0,0,0,0,12,0,0,2,1,1
ZONE5C,2016_46,2016_46_ZONE5C,55,20,0,5,5,15,0,5,55,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE5D,2016_46,2016_46_ZONE5D,2,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2016_46,2016_46_ZONE6A,40,14,0,2,6,8,0,2,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6B,2016_46,2016_46_ZONE6B,45,9,0,0,18,3,3,0,45,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0
ZONE6C,2016_46,2016_46_ZONE6C,224,64,8,0,16,48,24,16,232,8,32,0,8,0,0,0,40,0,0,0,0,0,0,0
ZONE7B,2016_46,2016_46_ZONE7B,82,10,0,8,14,10,6,4,84,4,12,0,0,2,0,0,12,0,2,0,1,1,1,0
ZONE7C,2016_46,2016_46_ZONE7C,30,9,0,0,0,0,15,3,30,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0
ZONE7D,2016_46,2016_46_ZONE7D,27,15,0,3,0,0,0,0,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ZONE1A,2016_47,2016_47_ZONE1A,224,35,7,0,42,49,21,21,231,0,14,7,28,7,7,0,35,0,7,0,2,0,0,0
ZONE1B,2016_47,2016_47_ZONE1B,144,18,9,9,18,18,36,18,144,0,27,0,0,0,0,0,18,0,9,0,1,2,1,1
ZONE1C,2016_47,2016_47_ZONE1C,240,30,20,0,40,20,40,50,240,0,20,10,0,10,10,0,10,0,10,0,0,0,0,0
ZONE1D,2016_47,2016_47_ZONE1D,369,45,18,0,54,63,27,27,378,45,81,0,0,0,18,0,45,0,9,0,0,1,1,0
ZONE2A,2016_47,2016_47_ZONE2A,108,32,4,0,20,16,8,4,108,0,20,0,4,0,0,0,12,0,0,0,1,0,0,0
ZONE2B,2016_47,2016_47_ZONE2B,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2016_47,2016_47_ZONE2D,6,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2016_47,2016_47_ZONE3B,12,0,0,2,2,2,0,2,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ZONE3C,2016_47,2016_47_ZONE3C,150,24,18,6,0,30,6,6,150,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0
ZONE3D,2016_47,2016_47_ZONE3D,126,14,14,7,14,21,0,0,126,0,63,0,0,7,0,0,0,0,0,0,0,1,1,0
ZONE3E,2016_47,2016_47_ZONE3E,432,24,24,36,36,78,60,30,432,12,48,6,0,0,6,30,48,0,24,0,1,1,1,0
ZONE4B,2016_47,2016_47_ZONE4B,19,6,0,0,5,2,1,2,19,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
ZONE4C,2016_47,2016_47_ZONE4C,96,44,0,0,4,8,12,8,96,0,4,0,0,0,0,0,8,0,4,0,0,0,0,0
ZONE5A,2016_47,2016_47_ZONE5A,145,25,5,5,10,15,20,10,160,0,35,0,0,0,5,0,20,0,10,0,1,0,0,0
ZONE5B,2016_47,2016_47_ZONE5B,222,18,0,18,24,60,36,12,222,0,36,24,0,12,6,0,0,0,18,0,0,0,0,0
ZONE5C,2016_47,2016_47_ZONE5C,85,20,0,5,10,15,15,5,85,5,30,0,0,5,0,0,0,0,0,0,0,0,0,0
ZONE5D,2016_47,2016_47_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2016_47,2016_47_ZONE6A,28,8,2,0,8,4,2,0,30,0,10,0,0,0,0,0,2,0,2,0,0,0,0,0
ZONE6B,2016_47,2016_47_ZONE6B,54,3,6,3,6,12,6,3,57,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0
ZONE6C,2016_47,2016_47_ZONE6C,272,56,8,8,8,32,24,32,288,0,48,32,0,0,0,0,0,0,8,0,0,0,0,0
ZONE7B,2016_47,2016_47_ZONE7B,50,6,0,2,14,8,6,0,50,0,14,0,0,4,0,0,6,0,2,0,1,1,1,0
ZONE7C,2016_47,2016_47_ZONE7C,9,0,0,0,0,6,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE7D,2016_47,2016_47_ZONE7D,9,3,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2016_48,2016_48_ZONE1A,378,42,28,21,35,42,70,49,392,14,49,28,28,0,0,0,70,0,14,0,0,2,1,1
ZONE1B,2016_48,2016_48_ZONE1B,234,0,18,0,45,18,36,18,243,9,72,9,0,0,0,9,18,0,9,0,0,1,1,0
ZONE1C,2016_48,2016_48_ZONE1C,380,50,10,30,10,90,50,40,380,0,60,0,0,20,0,10,30,0,10,0,0,0,0,0
ZONE1D,2016_48,2016_48_ZONE1D,333,54,27,27,18,63,54,18,333,9,117,0,0,0,9,0,36,0,9,0,1,0,0,0
ZONE2A,2016_48,2016_48_ZONE2A,128,12,0,4,24,40,24,16,132,4,52,0,4,0,0,0,12,0,0,0,0,1,1,0
ZONE2B,2016_48,2016_48_ZONE2B,6,4,0,0,0,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2016_48,2016_48_ZONE2D,4,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2016_48,2016_48_ZONE3B,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2016_48,2016_48_ZONE3C,96,30,0,0,12,18,6,12,96,12,6,6,0,6,0,0,18,0,0,0,0,0,0,0
ZONE3D,2016_48,2016_48_ZONE3D,91,14,7,0,14,14,21,0,105,7,35,0,0,7,0,0,7,0,14,0,0,0,0,0
ZONE3E,2016_48,2016_48_ZONE3E,558,12,30,12,90,126,60,60,570,24,90,54,0,6,0,0,84,0,60,0,3,1,1,0
ZONE4B,2016_48,2016_48_ZONE4B,23,4,1,0,1,4,1,2,24,0,1,0,2,0,2,0,0,0,3,0,0,0,0,0
ZONE4C,2016_48,2016_48_ZONE4C,96,36,4,0,4,8,28,4,96,0,20,0,4,0,0,0,16,0,0,0,1,0,0,0
ZONE5A,2016_48,2016_48_ZONE5A,190,10,5,5,45,20,35,10,195,5,25,10,5,10,0,0,45,0,15,0,0,1,1,0
ZONE5B,2016_48,2016_48_ZONE5B,258,24,12,12,24,48,30,30,264,0,12,6,0,6,6,0,12,0,36,0,2,0,0,0
ZONE5C,2016_48,2016_48_ZONE5C,50,5,0,5,15,0,5,10,55,0,15,0,0,0,5,0,5,0,0,0,0,0,0,0
ZONE5D,2016_48,2016_48_ZONE5D,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2016_48,2016_48_ZONE6A,28,2,0,4,2,12,4,0,28,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6B,2016_48,2016_48_ZONE6B,69,3,6,3,3,9,6,12,72,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0
ZONE6C,2016_48,2016_48_ZONE6C,344,56,8,24,32,48,80,24,344,0,96,0,8,0,0,16,64,0,0,0,0,0,0,0
ZONE7B,2016_48,2016_48_ZONE7B,74,10,8,0,6,10,12,6,74,6,16,0,0,2,2,0,4,0,2,0,0,1,1,0
ZONE7C,2016_48,2016_48_ZONE7C,42,3,0,0,21,6,3,0,45,0,18,3,0,0,0,0,3,0,3,0,0,0,0,0
ZONE7D,2016_48,2016_48_ZONE7D,9,3,0,0,3,3,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2016_49,2016_49_ZONE1A,182,28,0,7,56,21,28,7,203,7,28,21,0,7,0,0,49,0,0,0,1,0,0,0
ZONE1B,2016_49,2016_49_ZONE1B,171,27,9,0,27,36,18,9,198,0,36,9,0,9,0,0,0,0,54,0,0,0,0,0
ZONE1C,2016_49,2016_49_ZONE1C,400,30,20,0,60,100,70,40,420,0,30,0,40,30,10,0,100,0,20,0,1,0,0,0
ZONE1D,2016_49,2016_49_ZONE1D,315,45,0,9,81,63,27,9,333,9,45,0,9,9,9,0,18,0,0,0,0,1,1,0
ZONE2A,2016_49,2016_49_ZONE2A,172,16,0,12,24,32,28,24,188,0,24,28,0,0,0,12,8,0,0,0,0,0,0,0
ZONE2B,2016_49,2016_49_ZONE2B,5,2,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE2D,2016_49,2016_49_ZONE2D,5,1,0,0,1,1,2,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
ZONE3B,2016_49,2016_49_ZONE3B,8,0,0,0,0,2,2,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2016_49,2016_49_ZONE3C,90,18,0,0,42,12,6,6,96,0,36,6,0,0,0,12,0,0,0,0,0,0,0,0
ZONE3D,2016_49,2016_49_ZONE3D,84,0,0,0,28,14,14,14,84,0,21,0,0,0,0,0,0,0,21,0,1,0,0,0
ZONE3E,2016_49,2016_49_ZONE3E,378,36,0,18,54,84,48,42,420,24,30,24,0,12,6,0,42,0,36,0,2,3,1,1
ZONE4B,2016_49,2016_49_ZONE4B,13,2,0,4,2,2,1,0,14,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE4C,2016_49,2016_49_ZONE4C,96,20,8,4,4,8,16,8,96,0,24,0,0,0,0,4,16,0,4,0,2,1,1,0
ZONE5A,2016_49,2016_49_ZONE5A,125,15,5,10,20,25,10,10,135,5,25,0,5,10,0,0,5,0,10,0,0,0,0,0
ZONE5B,2016_49,2016_49_ZONE5B,354,18,12,30,48,42,42,36,366,30,24,60,0,0,6,0,36,0,24,0,2,2,1,1
ZONE5C,2016_49,2016_49_ZONE5C,20,5,0,0,5,0,10,0,25,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0
ZONE5D,2016_49,2016_49_ZONE5D,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2016_49,2016_49_ZONE6A,40,20,2,2,0,2,0,0,42,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0
ZONE6B,2016_49,2016_49_ZONE6B,27,9,0,0,3,6,0,0,30,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
ZONE6C,2016_49,2016_49_ZONE6C,216,56,8,24,8,40,40,0,216,0,40,0,0,16,24,0,24,0,8,0,0,0,0,0
ZONE7B,2016_49,2016_49_ZONE7B,82,10,4,0,8,20,8,0,86,0,14,0,2,0,0,6,10,0,4,0,0,0,0,0
ZONE7C,2016_49,2016_49_ZONE7C,69,9,3,0,15,9,3,6,72,0,21,18,0,0,0,0,9,0,0,0,0,0,0,0
ZONE7D,2016_49,2016_49_ZONE7D,9,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2016_5,2016_5_ZONE1A,406,7,42,21,14,84,70,112,413,14,77,0,21,7,0,0,28,0,28,0,1,2,1,1
ZONE1B,2016_5,2016_5_ZONE1B,360,9,36,0,90,36,45,45,360,18,72,45,9,9,0,0,36,0,45,0,0,1,1,0
ZONE1C,2016_5,2016_5_ZONE1C,420,100,10,50,10,40,40,80,470,0,60,0,10,10,20,30,10,0,30,0,0,0,0,0
ZONE1D,2016_5,2016_5_ZONE1D,576,54,27,54,63,153,99,36,594,9,135,9,9,18,27,0,27,0,63,0,0,0,0,0
ZONE2A,2016_5,2016_5_ZONE2A,64,12,12,0,0,16,20,0,64,0,8,0,0,0,4,0,8,0,8,0,1,0,0,0
ZONE2B,2016_5,2016_5_ZONE2B,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZONE2D,2016_5,2016_5_ZONE2D,16,5,1,0,4,2,2,0,17,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
ZONE3B,2016_5,2016_5_ZONE3B,12,2,0,0,4,2,2,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE3C,2016_5,2016_5_ZONE3C,144,48,0,12,6,18,6,6,156,0,12,0,0,0,0,0,12,0,30,0,0,0,0,0
ZONE3D,2016_5,2016_5_ZONE3D,84,28,7,0,14,7,21,0,84,0,0,0,7,7,0,0,0,0,21,0,0,0,0,0
ZONE3E,2016_5,2016_5_ZONE3E,534,30,18,18,102,102,96,60,582,18,114,24,0,54,24,0,24,0,96,0,3,2,1,1
ZONE4B,2016_5,2016_5_ZONE4B,13,3,1,0,1,1,4,0,14,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0
ZONE4C,2016_5,2016_5_ZONE4C,108,16,4,0,16,16,4,4,112,0,16,28,8,8,0,0,8,0,0,0,0,0,0,0
ZONE5A,2016_5,2016_5_ZONE5A,135,20,15,10,20,5,15,15,145,5,15,5,0,20,0,0,20,0,5,0,0,1,1,0
ZONE5B,2016_5,2016_5_ZONE5B,318,24,12,6,42,60,24,36,324,0,42,90,0,6,6,0,12,0,18,0,0,0,0,0
ZONE5C,2016_5,2016_5_ZONE5C,65,5,5,0,5,10,20,0,70,0,15,0,0,0,0,5,15,0,0,0,0,0,0,0
ZONE5D,2016_5,2016_5_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2016_5,2016_5_ZONE6A,32,16,0,2,4,2,4,2,32,2,6,0,0,0,0,0,2,0,2,0,0,1,1,0
ZONE6B,2016_5,2016_5_ZONE6B,69,18,0,3,9,6,9,6,69,9,3,0,3,0,0,0,0,0,3,0,0,2,1,1
ZONE6C,2016_5,2016_5_ZONE6C,296,80,8,8,32,32,56,24,296,8,24,0,8,0,16,8,8,0,8,0,0,1,1,0
ZONE7B,2016_5,2016_5_ZONE7B,50,8,2,4,6,10,4,2,50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE7C,2016_5,2016_5_ZONE7C,12,0,0,0,3,3,0,6,12,6,3,0,0,0,0,0,0,0,0,0,1,1,1,0
ZONE7D,2016_5,2016_5_ZONE7D,6,3,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ZONE1A,2016_50,2016_50_ZONE1A,308,56,35,14,42,63,21,7,329,0,63,0,0,0,0,0,42,0,0,0,0,1,1,0
ZONE1B,2016_50,2016_50_ZONE1B,207,9,0,9,18,72,27,27,216,18,45,0,0,0,0,0,18,0,27,0,2,0,0,0
ZONE1C,2016_50,2016_50_ZONE1C,420,20,20,0,90,90,40,50,460,10,150,0,10,10,0,30,30,0,10,10,0,1,1,0
ZONE1D,2016_50,2016_50_ZONE1D,486,126,27,45,54,81,45,0,495,9,99,0,9,0,0,0,63,0,18,0,0,0,0,0
ZONE2A,2016_50,2016_50_ZONE2A,100,16,0,0,8,36,16,0,108,0,20,0,0,0,0,0,16,0,12,0,1,0,0,0
ZONE2B,2016_50,2016_50_ZONE2B,7,1,0,2,2,2,0,0,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE2D,2016_50,2016_50_ZONE2D,4,1,1,0,1,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
ZONE3B,2016_50,2016_50_ZONE3B,14,2,0,0,6,0,2,0,16,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE3C,2016_50,2016_50_ZONE3C,120,24,6,6,24,12,0,24,120,0,12,12,0,0,0,0,6,0,0,0,1,0,0,0
ZONE3D,2016_50,2016_50_ZONE3D,91,0,0,14,0,42,7,14,91,7,21,0,0,0,0,0,0,0,0,0,0,1,1,0
ZONE3E,2016_50,2016_50_ZONE3E,492,48,12,12,60,114,66,42,498,12,72,24,0,0,6,24,60,0,12,0,2,2,1,1
ZONE4B,2016_50,2016_50_ZONE4B,17,6,0,0,5,1,1,1,18,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
ZONE4C,2016_50,2016_50_ZONE4C,108,48,0,0,16,20,12,4,112,4,24,0,0,0,0,0,16,0,0,0,1,2,1,1
ZONE5A,2016_50,2016_50_ZONE5A,150,35,15,0,30,20,20,10,150,0,35,0,0,10,0,0,10,0,15,0,0,0,0,0
ZONE5B,2016_50,2016_50_ZONE5B,192,0,18,6,30,30,18,30,198,18,18,6,0,6,6,0,6,0,18,0,2,2,1,1
ZONE5C,2016_50,2016_50_ZONE5C,175,15,10,15,10,30,35,20,175,0,70,0,0,0,0,0,5,0,5,5,0,2,1,1
ZONE5D,2016_50,2016_50_ZONE5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE6A,2016_50,2016_50_ZONE6A,40,8,4,4,2,2,0,4,40,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0
ZONE6B,2016_50,2016_50_ZONE6B,93,12,9,6,15,9,3,3,96,0,21,0,0,0,0,0,3,0,0,0,0,1,1,0
ZONE6C,2016_50,2016_50_ZONE6C,368,120,0,32,24,72,48,16,368,0,72,0,0,0,8,0,32,0,16,0,0,0,0,0
ZONE7B,2016_50,2016_50_ZONE7B,74,6,8,4,6,12,6,8,78,6,4,12,2,12,0,0,2,0,4,0,0,0,0,0
ZONE7C,2016_50,2016_50_ZONE7C,48,6,3,3,6,6,0,3,51,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0
ZONE7D,2016_50,2016_50_ZONE7D,9,6,0,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZONE1A,2016_51,2016_51_ZONE1A,238,14,0,21,70,35,28,7,252,7,70,14,0,14,0,0,49,0,0,0,1,0,0,0
ZONE1B,2016_51,2016_51_ZONE1B,261,27,0,18,45,36,45,36,261,27,27,27,0,0,0,0,9,0,36,0,1,2,1,1
ZONE1C,2016_51,2016_51_ZONE1C,310,10,0,0,90,80,80,20,330,10,70,0,20,20,0,0,50,0,20,0,0,0,0,0
ZONE1D,2016_51,2016_51_ZONE1D,576,144,9,0,90,99,36,72,585,0,90,99,18,18,9,0,27,0,45,0,0,0,0,0
ZONE2A,2016_51,2016_51_ZONE2A,100,8,4,0,20,28,20,8,104,0,12,0,0,0,4,0,24,0,12,0,0,1,1,0
ZONE2B,2016_51,2016_51_ZONE2B,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ZONE2D,2016_51,2016_51_ZONE2D,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
